employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
23678,5,2,2,0,0,1,58,3.0,12,1,0,69,1
63329,8,26,1,0,0,1,37,3.0,3,0,0,80,1
30562,0,7,2,1,1,1,40,5.0,7,1,0,86,1
26543,1,30,1,0,1,1,28,2.0,1,1,0,56,1
31767,4,22,1,1,1,1,42,1.0,14,1,0,93,1
17089,1,22,2,1,0,1,30,5.0,5,1,0,87,1
8306,4,15,2,1,1,1,32,5.0,9,1,0,64,1
42546,5,21,1,0,0,1,33,5.0,7,1,0,68,1
6647,4,4,2,1,0,1,52,5.0,15,1,1,81,1
32842,7,16,1,1,0,2,36,4.0,9,1,0,43,1
61657,8,28,1,0,0,1,30,,1,1,0,77,1
39552,0,22,1,1,1,3,29,5.0,5,0,1,85,1
25529,0,17,1,1,0,2,27,,1,1,0,84,1
30924,0,25,1,1,1,1,30,4.0,9,1,0,82,1
36935,8,7,1,1,0,3,27,5.0,2,1,0,78,1
15354,5,33,1,0,1,1,32,5.0,5,1,0,69,1
2014,8,7,1,1,0,4,33,5.0,7,0,0,81,1
42967,4,29,1,1,0,1,43,1.0,13,1,0,59,1
1018,4,22,2,1,0,3,35,4.0,4,1,0,54,1
23071,4,4,1,0,1,1,40,4.0,7,1,0,90,1
20462,4,2,1,1,0,1,30,5.0,7,0,1,72,1
73900,7,2,1,1,0,1,52,5.0,5,0,1,67,1
15395,7,2,2,1,2,2,37,3.0,5,0,0,65,1
39476,1,22,1,1,0,1,29,,1,1,0,57,1
62088,8,7,2,0,1,2,45,3.0,2,1,0,78,1
41004,0,2,1,1,1,2,29,3.0,2,1,0,84,1
38688,7,31,1,1,1,1,35,4.0,10,1,0,50,1
41609,7,11,1,1,1,1,35,5.0,10,1,0,49,1
54987,8,21,2,1,1,2,35,4.0,3,1,0,82,1
65382,5,2,1,0,0,1,28,3.0,3,1,0,70,1
40165,5,14,1,0,0,1,32,4.0,4,1,0,83,1
1824,7,13,2,1,0,1,38,3.0,10,1,0,54,1
10974,5,2,1,1,1,2,55,5.0,6,0,0,86,1
253,7,28,2,1,0,1,32,4.0,6,1,0,52,1
32963,0,22,1,1,2,2,28,5.0,4,1,0,80,1
20924,4,2,2,1,0,1,39,3.0,5,0,0,78,1
53556,2,4,1,0,1,1,27,5.0,4,1,0,53,1
40563,7,22,1,1,1,1,25,,1,1,0,48,1
38064,5,4,1,1,0,1,31,5.0,2,1,0,70,1
4146,8,21,1,1,0,2,32,3.0,4,1,0,80,1
73907,7,4,2,1,1,1,31,3.0,2,0,0,63,1
1315,0,28,1,1,0,1,35,3.0,7,0,0,80,1
67581,5,16,1,0,1,1,32,5.0,5,1,0,68,1
36580,8,1,2,0,1,1,38,3.0,10,1,0,83,1
24035,4,2,1,1,1,1,35,5.0,6,0,1,72,1
64637,6,22,2,1,0,2,33,4.0,4,0,0,86,1
10799,5,2,1,1,0,1,30,3.0,6,1,0,71,1
69577,4,2,1,1,0,1,39,4.0,3,0,0,74,1
6148,7,7,1,0,1,1,37,5.0,3,1,0,52,1
9119,5,20,1,1,1,1,29,5.0,3,1,0,84,1
1354,0,15,1,1,1,2,29,4.0,3,1,0,80,1
69072,5,4,2,1,0,2,35,5.0,6,1,0,69,1
51179,7,4,2,1,1,1,34,5.0,3,0,0,63,1
4197,4,13,1,0,1,1,39,3.0,7,1,0,59,1
59353,5,4,2,1,1,1,38,3.0,4,1,0,73,1
75929,8,16,1,1,1,2,26,5.0,4,0,0,89,1
26764,1,30,1,1,1,1,28,,1,0,0,77,1
75405,5,23,2,1,0,1,37,5.0,5,0,0,85,1
12580,5,2,2,0,0,1,36,3.0,8,0,0,84,1
62430,5,10,2,1,0,2,34,5.0,9,1,0,72,1
73347,5,2,1,1,1,1,31,5.0,8,0,0,93,1
11562,2,22,2,0,1,1,37,4.0,9,1,0,50,1
63287,0,20,1,1,0,1,33,5.0,9,1,0,92,1
63768,2,2,2,0,0,1,50,3.0,19,1,0,51,1
26052,7,6,1,1,0,2,26,5.0,2,1,0,52,1
19658,4,23,2,1,0,1,40,5.0,6,1,0,58,1
18744,7,27,1,1,0,1,31,5.0,7,0,0,61,1
7260,8,13,1,0,0,1,28,5.0,2,0,0,99,1
47241,5,2,2,0,0,1,35,4.0,8,1,0,72,1
74500,5,13,2,0,0,1,37,4.0,8,1,0,73,1
23587,4,2,1,1,1,1,29,5.0,2,0,0,76,1
20668,0,28,1,1,1,1,37,3.0,7,1,1,92,1
11231,7,4,2,1,0,1,37,5.0,10,1,0,48,1
40947,4,22,1,1,0,3,37,5.0,8,1,0,63,1
4432,8,7,2,1,1,1,31,5.0,6,1,0,81,1
57941,8,22,2,1,1,2,37,5.0,3,1,0,79,1
37407,8,2,2,0,0,3,31,4.0,8,1,0,78,1
134,5,20,1,1,0,1,34,5.0,8,1,0,87,1
57924,3,31,1,1,0,3,32,5.0,2,1,1,94,1
18470,5,17,1,0,0,1,46,5.0,4,0,1,90,1
38560,4,12,1,0,1,1,31,5.0,3,1,0,61,1
52274,7,2,1,1,0,1,51,4.0,7,1,0,81,1
18870,0,22,1,0,0,2,28,5.0,4,0,0,87,1
5557,8,2,1,0,0,1,27,3.0,1,0,0,83,1
33273,4,25,2,0,0,1,35,3.0,3,1,1,60,1
31875,8,2,1,1,1,2,35,4.0,3,1,0,83,1
68210,8,2,1,1,0,1,26,,1,1,0,79,1
67934,5,2,2,0,0,1,40,3.0,7,1,0,63,1
4986,0,22,1,1,0,4,26,2.0,3,1,0,80,1
39716,8,31,1,1,0,1,25,,1,1,0,78,1
68144,6,22,1,1,0,3,29,3.0,3,0,0,83,1
13947,4,2,2,1,0,1,37,3.0,9,0,0,72,1
50276,5,19,1,0,0,1,31,5.0,5,0,0,82,1
20837,0,23,2,1,1,1,38,3.0,4,0,0,86,1
59991,7,28,1,1,0,1,32,5.0,2,1,0,51,1
46787,0,28,2,1,1,2,35,3.0,8,1,0,85,1
40266,7,11,1,1,1,1,29,2.0,6,1,0,51,1
67247,8,12,1,1,1,2,27,,1,1,0,82,1
72555,8,22,1,0,0,1,38,4.0,5,1,0,78,1
64243,0,22,1,0,0,2,26,,1,1,0,83,1
50836,4,7,1,0,1,1,43,3.0,13,0,0,71,1
71964,4,15,1,1,1,1,37,5.0,4,0,1,73,1
46066,8,2,2,0,2,1,36,5.0,9,1,0,75,1
18345,1,25,1,1,1,2,32,3.0,9,1,0,63,1
10720,1,4,1,1,1,1,31,3.0,6,1,0,61,1
37239,8,28,2,1,1,1,35,4.0,8,1,0,79,1
20873,4,23,1,0,1,1,37,3.0,5,0,0,61,1
70475,5,11,1,0,0,1,32,5.0,2,1,0,66,1
22218,4,22,1,0,2,1,36,5.0,7,0,0,68,1
63557,5,10,2,1,0,1,33,5.0,2,1,1,91,1
67439,5,2,1,0,0,1,26,3.0,2,1,0,67,1
11370,7,23,1,1,1,1,35,3.0,7,1,0,50,1
47361,4,22,2,1,1,1,51,3.0,21,1,0,58,1
75012,7,12,1,1,0,3,28,,1,1,0,47,1
28782,7,17,2,1,1,1,35,3.0,10,1,0,48,1
31117,7,27,1,1,0,2,32,4.0,7,1,0,83,1
55860,7,2,1,1,1,2,38,4.0,7,1,0,46,1
8916,7,25,1,1,1,1,27,2.0,6,0,0,86,1
56379,0,22,1,0,0,1,26,3.0,2,0,0,87,1
43439,5,2,2,1,0,1,36,5.0,6,1,0,70,1
18398,6,2,2,1,0,1,42,5.0,5,0,0,81,1
70174,1,19,1,1,1,1,29,3.0,3,0,0,73,1
33019,5,31,1,0,0,3,31,3.0,6,1,1,99,1
39598,2,4,1,1,1,1,27,3.0,4,1,0,52,1
64621,8,22,1,1,0,2,28,5.0,3,0,1,89,1
11884,7,2,2,0,1,1,40,5.0,4,1,0,47,1
11622,4,22,1,0,0,2,32,5.0,3,0,0,77,1
21710,7,7,1,1,0,1,29,5.0,2,1,1,55,1
24535,4,22,2,1,0,1,35,5.0,9,1,0,61,1
62051,7,7,2,1,0,2,35,5.0,9,1,0,52,1
26259,4,27,1,0,0,1,30,5.0,5,1,0,96,1
20823,4,22,1,1,0,1,34,4.0,5,1,0,68,1
71572,5,8,1,1,0,1,29,4.0,5,1,0,79,1
48387,7,7,2,1,1,2,34,5.0,5,1,0,50,1
66901,7,2,1,1,1,1,54,4.0,4,1,1,43,1
36853,5,13,2,0,1,1,32,5.0,6,1,0,65,1
53363,0,22,1,1,1,1,25,5.0,2,1,0,85,1
4633,4,2,2,0,0,1,49,3.0,18,0,0,69,1
20905,5,7,2,0,1,1,37,3.0,9,0,0,81,1
51176,1,30,1,1,1,1,28,3.0,3,1,1,61,1
18896,7,2,1,1,0,1,28,4.0,4,1,0,59,1
33290,6,2,2,0,0,1,33,,1,0,0,87,1
69528,0,22,1,1,0,2,29,4.0,2,1,0,87,1
26577,0,11,1,1,0,1,30,2.0,7,1,0,98,1
38118,5,7,2,1,1,1,44,5.0,11,0,1,83,1
51436,2,22,1,0,1,1,27,3.0,2,1,0,46,1
68817,8,22,1,1,1,1,29,4.0,2,0,0,96,1
25483,3,27,1,1,1,1,27,,1,0,0,73,1
68476,0,7,2,1,1,1,37,2.0,5,0,0,87,1
22277,4,31,2,0,0,1,34,3.0,3,1,0,59,1
49588,7,25,1,1,1,1,36,5.0,5,1,0,51,1
24001,8,13,1,1,0,1,37,3.0,10,0,0,83,1
78186,8,2,1,1,0,2,38,5.0,9,0,0,82,1
37123,7,7,2,1,1,1,33,4.0,7,1,0,60,1
54118,7,1,1,1,1,1,33,3.0,4,1,0,93,1
48478,8,28,2,1,0,1,38,5.0,6,0,0,90,1
64992,4,4,1,0,1,1,29,4.0,5,1,0,92,1
35217,4,14,1,0,0,1,38,5.0,10,1,0,61,1
41343,0,30,1,1,1,1,29,3.0,5,1,0,87,1
49101,5,13,1,0,1,1,29,5.0,3,1,0,69,1
5647,7,15,1,1,0,1,30,5.0,2,1,0,47,1
20636,1,22,1,1,0,1,25,1.0,3,0,1,67,1
65478,8,2,2,1,1,2,46,3.0,3,1,0,80,1
12980,7,28,1,1,1,1,32,5.0,6,0,0,90,1
23725,8,23,2,1,0,1,34,5.0,3,1,0,79,1
69309,7,2,1,1,0,2,36,4.0,8,1,0,42,1
32376,8,15,2,1,0,2,37,5.0,10,0,0,81,1
58432,4,2,2,0,1,1,41,4.0,9,0,1,93,1
22884,0,24,1,1,0,1,30,5.0,4,0,0,84,1
35062,0,30,1,1,1,1,32,5.0,9,1,0,85,1
47268,7,6,1,1,0,1,42,5.0,16,0,0,61,1
50896,8,16,1,1,1,1,28,5.0,5,0,0,82,1
45176,5,8,1,1,0,1,26,3.0,1,0,1,83,1
37027,7,13,1,1,1,1,31,3.0,7,1,0,50,1
40558,7,7,1,1,2,1,28,5.0,1,0,1,63,1
67291,4,10,1,1,1,1,32,5.0,8,0,0,71,1
56867,1,7,2,0,0,1,35,4.0,9,1,0,58,1
11083,5,14,1,1,0,1,27,5.0,2,1,0,70,1
38702,5,20,2,0,1,1,32,5.0,4,1,0,67,1
8936,8,23,2,0,0,3,35,4.0,3,1,1,78,1
56310,2,2,1,0,0,1,31,5.0,6,1,1,91,1
70043,8,23,2,1,0,1,39,5.0,12,1,0,81,1
34507,4,2,2,1,0,1,48,1.0,5,1,0,65,1
53638,7,4,1,1,0,1,42,4.0,11,1,0,97,1
18948,7,15,1,0,1,1,33,3.0,8,0,0,93,1
67286,7,16,1,1,0,1,25,3.0,2,1,0,51,1
69152,4,13,2,0,0,1,35,5.0,10,0,0,68,1
67654,8,7,2,1,0,1,39,5.0,5,1,0,79,1
17520,4,2,1,0,0,1,30,3.0,6,1,0,58,1
16095,4,7,2,0,1,1,41,2.0,11,0,0,70,1
7014,4,31,2,1,1,2,42,3.0,4,0,0,68,1
44506,8,25,1,0,0,1,30,5.0,4,1,0,81,1
47910,4,31,1,1,0,2,32,3.0,4,1,0,61,1
26574,7,7,1,1,1,1,32,4.0,6,1,0,47,1
70691,8,16,1,1,0,1,27,,1,0,1,91,1
64542,4,22,1,1,0,1,30,3.0,4,1,1,59,1
32432,2,2,2,1,0,2,43,5.0,13,0,0,60,1
72817,4,4,2,1,1,1,56,5.0,7,1,1,58,1
70262,5,13,2,0,1,1,39,5.0,5,0,1,84,1
65369,4,22,1,0,0,1,38,4.0,5,1,0,63,1
49674,0,28,2,1,0,1,40,1.0,6,1,0,84,1
45027,1,30,1,0,0,1,28,3.0,3,1,0,58,1
14861,7,27,1,1,0,1,33,5.0,6,1,0,97,1
30604,4,31,2,0,1,1,44,3.0,16,0,0,74,1
45422,7,2,1,1,2,1,29,5.0,2,0,0,61,1
22818,8,2,1,0,0,2,28,,1,0,0,82,1
56054,4,2,2,1,0,1,48,5.0,7,0,0,69,1
72918,7,2,1,0,0,1,31,5.0,6,0,0,64,1
53846,1,15,1,1,1,1,27,4.0,2,1,0,57,1
62973,1,4,1,1,1,1,26,3.0,4,1,0,54,1
53300,7,11,1,0,1,1,27,5.0,2,1,0,46,1
59411,7,2,1,1,1,1,37,5.0,11,1,1,90,1
52606,5,7,1,1,0,3,25,5.0,2,0,0,82,1
1611,2,13,1,1,0,1,41,5.0,4,0,0,60,1
60944,4,2,2,0,0,1,58,5.0,16,0,0,90,1
50002,0,22,1,1,1,2,31,3.0,2,1,0,88,1
66370,7,23,1,1,1,1,28,3.0,3,0,0,60,1
60688,8,11,1,1,1,1,30,5.0,4,1,0,80,1
48998,0,22,1,1,1,1,26,4.0,6,1,0,85,1
22862,5,4,2,1,1,1,38,5.0,3,1,0,70,1
74504,5,16,2,1,0,1,36,5.0,8,1,0,67,1
71916,7,1,1,1,1,1,29,3.0,6,1,1,88,1
20532,7,2,1,1,1,2,33,2.0,4,1,0,50,1
4838,0,22,1,1,0,1,28,,1,1,0,86,1
42590,8,23,1,0,0,2,29,3.0,2,1,0,93,1
26702,0,26,1,1,0,1,42,3.0,7,1,0,81,1
67974,0,23,2,1,1,2,35,5.0,7,0,0,99,1
8187,5,2,1,0,1,1,39,3.0,13,0,0,83,1
13578,7,2,1,1,0,1,56,5.0,5,1,0,93,1
11918,5,7,2,1,1,1,59,3.0,3,1,0,74,1
70080,5,2,2,0,0,1,34,5.0,8,1,0,69,1
61841,8,17,1,1,0,1,32,3.0,4,1,0,77,1
32812,0,22,1,1,0,1,29,3.0,2,1,0,84,1
61739,8,2,2,1,1,1,34,3.0,2,0,0,84,1
665,4,2,2,0,1,1,54,5.0,11,1,0,58,1
8745,5,8,1,0,1,1,31,5.0,3,0,0,87,1
16119,4,15,1,1,0,2,32,5.0,3,1,0,64,1
60422,7,7,1,1,0,2,46,5.0,8,1,0,50,1
3781,7,16,1,0,1,1,33,5.0,4,1,0,50,1
59936,4,8,1,0,0,1,33,4.0,6,0,0,66,1
3033,7,7,1,1,1,1,31,2.0,2,0,0,62,1
76130,1,22,1,0,0,1,31,5.0,5,0,0,70,1
26536,4,22,2,0,2,2,38,5.0,8,0,0,72,1
48017,7,2,1,1,0,2,37,4.0,9,1,0,64,1
67421,1,28,1,0,0,2,27,4.0,3,0,0,93,1
27890,7,4,2,1,0,1,32,5.0,6,0,0,64,1
10697,8,27,1,1,1,1,24,3.0,2,0,0,89,1
27171,0,22,1,1,0,3,28,3.0,5,0,0,85,1
47,7,1,1,1,0,1,34,1.0,10,1,0,82,1
11530,0,2,2,1,0,3,59,5.0,25,1,0,89,1
22694,1,2,1,0,1,1,39,3.0,4,0,0,75,1
50522,7,2,2,1,0,1,54,4.0,15,1,0,47,1
42414,7,7,1,1,0,2,35,3.0,7,1,0,51,1
37116,5,7,1,0,0,1,23,4.0,2,1,0,67,1
51645,0,2,2,1,0,1,58,5.0,29,1,0,86,1
59458,8,2,2,1,0,1,57,3.0,17,0,0,82,1
38873,2,2,2,0,0,1,48,3.0,5,1,0,49,1
43731,1,22,1,1,0,1,24,3.0,3,0,0,91,1
39358,5,27,1,1,0,1,33,5.0,3,1,0,74,1
45526,4,2,1,0,1,2,33,5.0,5,0,0,73,1
37303,7,23,1,1,0,1,43,4.0,10,1,0,61,1
30899,4,2,1,0,0,1,56,5.0,17,0,0,88,1
3346,7,1,1,1,1,1,34,3.0,7,1,0,54,1
24423,7,2,1,0,0,1,27,,1,1,0,93,1
35159,5,2,2,1,1,1,39,5.0,14,1,0,93,1
62103,4,2,1,0,0,1,43,5.0,14,1,0,61,1
5884,4,31,1,1,0,1,35,4.0,10,0,0,74,1
57832,4,22,1,0,1,3,33,5.0,7,1,0,65,1
34856,8,2,2,1,0,2,35,3.0,3,1,0,77,1
7429,4,4,2,0,0,1,35,4.0,7,1,0,55,1
14021,7,14,1,1,1,1,48,3.0,7,1,0,47,1
71147,0,22,1,1,1,1,26,4.0,1,1,0,84,1
1991,4,4,2,0,1,1,43,5.0,4,0,0,77,1
11031,4,2,1,1,0,5,25,5.0,2,1,0,60,1
57973,7,27,1,1,0,1,30,5.0,7,1,0,48,1
41765,5,2,1,1,1,1,30,3.0,3,0,0,99,1
56460,5,20,2,1,0,1,38,4.0,7,1,0,73,1
16197,4,7,1,1,0,2,30,5.0,8,1,0,60,1
55679,4,4,2,1,1,1,41,4.0,15,0,0,71,1
24941,5,2,2,0,0,1,38,3.0,2,1,0,70,1
71552,5,15,2,1,0,2,39,5.0,12,1,0,91,1
69810,8,22,1,1,0,1,28,4.0,4,1,1,94,1
35560,4,7,1,0,1,1,34,5.0,7,1,0,60,1
16367,0,22,1,1,1,1,28,3.0,7,1,0,95,1
55321,4,6,1,1,1,1,32,3.0,4,1,0,55,1
1025,4,3,2,0,0,1,35,4.0,7,1,0,61,1
37058,8,7,1,0,0,1,34,3.0,7,1,0,80,1
46437,2,2,0,1,1,1,22,,1,1,0,56,1
41772,5,15,1,1,0,1,37,5.0,10,1,0,67,1
69370,5,2,1,0,1,1,33,3.0,6,1,0,68,1
21405,4,22,1,1,1,1,36,5.0,9,0,0,71,1
76763,4,4,1,0,0,1,29,5.0,7,0,0,68,1
50504,4,15,1,0,0,1,31,3.0,6,1,0,58,1
56,7,28,2,1,0,1,36,5.0,3,1,0,48,1
74003,4,22,1,1,0,1,29,,1,0,0,69,1
39698,7,2,1,1,1,1,35,4.0,8,1,0,49,1
74905,7,30,1,1,0,1,28,,1,0,1,64,1
78288,7,32,1,1,1,1,29,3.0,3,0,1,60,1
8270,4,21,1,0,0,1,27,2.0,2,1,0,58,1
49731,8,7,1,0,0,1,47,2.0,13,0,0,92,1
2848,8,7,2,0,1,4,37,5.0,6,1,0,90,1
53395,4,7,2,1,1,2,50,3.0,7,1,0,61,1
44927,5,2,2,1,0,1,46,3.0,16,1,0,76,1
75342,7,2,1,0,0,1,43,3.0,10,1,0,49,1
33873,8,10,2,1,1,1,39,4.0,4,1,0,76,1
75708,7,7,2,0,0,1,45,3.0,17,1,0,92,1
56171,8,7,2,0,0,2,39,5.0,12,1,0,84,1
19781,4,14,1,1,1,1,34,5.0,10,1,0,57,1
41773,5,8,1,1,0,1,30,5.0,5,1,0,70,1
77181,5,17,2,1,1,1,43,5.0,5,1,1,92,1
69469,1,4,2,1,1,1,36,3.0,7,1,0,65,1
45879,5,7,2,1,1,1,40,3.0,6,1,0,68,1
60727,5,2,1,0,0,1,29,,1,1,0,65,1
64408,4,4,2,1,1,1,38,3.0,9,0,0,71,1
15374,7,16,1,1,1,1,30,5.0,4,1,0,50,1
16598,1,2,0,1,1,1,25,3.0,2,1,0,58,1
13284,7,20,1,1,0,2,30,5.0,5,1,0,51,1
50422,7,2,1,1,1,1,60,3.0,12,0,1,95,1
73667,1,28,2,1,1,2,35,3.0,7,0,1,72,1
455,4,15,1,0,1,1,33,3.0,10,0,0,69,1
39948,7,13,2,1,0,1,39,5.0,10,0,0,61,1
2302,4,22,1,0,0,1,31,3.0,4,1,0,59,1
3772,0,1,2,1,0,1,30,5.0,5,1,0,84,1
11514,7,1,1,1,1,2,30,,1,0,0,62,1
5306,5,22,1,1,1,1,27,,1,1,0,69,1
55915,0,25,1,1,1,1,29,5.0,3,0,0,87,1
76257,7,7,1,1,1,1,28,3.0,3,1,0,51,1
24968,7,4,1,1,0,1,43,5.0,11,1,0,51,1
18714,7,13,2,1,1,1,59,4.0,14,1,0,48,1
68500,0,2,1,1,0,1,28,5.0,2,1,0,86,1
68263,8,16,1,0,0,1,30,3.0,7,1,1,76,1
50782,4,4,1,0,0,1,33,5.0,7,1,0,55,1
56124,8,2,0,1,1,1,23,3.0,2,1,0,85,1
51569,4,2,2,1,0,2,43,5.0,5,1,0,59,1
19374,4,2,2,0,1,2,49,3.0,17,0,1,86,1
58009,8,26,1,0,0,1,36,5.0,3,0,0,93,1
21244,7,28,2,1,1,1,41,5.0,6,0,0,65,1
18674,4,22,1,0,0,1,34,2.0,9,1,0,57,1
12828,5,7,1,0,1,1,33,5.0,5,1,0,68,1
53357,7,25,1,1,0,1,29,3.0,1,1,0,49,1
73416,7,4,2,1,0,2,40,3.0,7,1,0,50,1
11196,5,16,1,0,0,1,31,5.0,8,1,0,71,1
17882,7,7,1,1,1,1,55,3.0,7,1,0,49,1
61974,5,13,1,0,0,1,30,4.0,8,1,0,82,1
48712,7,2,1,1,1,1,38,3.0,3,1,0,51,1
25592,4,13,2,0,1,1,43,3.0,7,1,0,58,1
39858,7,26,1,1,1,1,33,5.0,6,1,0,48,1
23425,5,2,1,0,0,1,24,,1,1,0,66,1
208,7,7,2,0,0,2,42,4.0,15,1,0,47,1
7083,0,4,1,0,0,1,29,5.0,8,1,0,80,1
15075,8,4,2,1,1,1,34,2.0,5,1,0,78,1
6157,7,28,1,1,1,1,35,5.0,2,0,1,94,1
42108,0,22,2,1,1,2,32,3.0,3,1,0,89,1
16566,0,22,1,1,1,1,29,5.0,5,1,0,87,1
43800,5,2,2,0,1,1,41,4.0,5,1,1,91,1
74856,4,15,1,1,1,1,39,3.0,8,0,0,70,1
6183,4,23,1,1,0,1,29,5.0,6,0,1,71,1
28632,7,2,1,1,0,1,48,5.0,7,1,0,48,1
61923,8,3,1,1,0,1,29,5.0,2,1,0,93,1
78285,7,27,2,1,0,1,42,3.0,2,1,0,94,1
1633,5,13,2,0,0,1,30,5.0,5,1,0,69,1
68467,7,2,2,1,1,1,36,5.0,2,1,0,52,1
55207,7,11,1,1,1,1,36,5.0,9,1,0,46,1
78292,4,2,2,1,1,1,59,2.0,16,1,0,57,1
24234,7,2,2,1,0,1,38,3.0,5,1,0,92,1
34196,4,7,1,1,1,1,28,3.0,4,1,0,62,1
45403,7,2,1,1,0,2,26,4.0,3,1,0,49,1
39820,7,25,2,1,0,1,33,5.0,4,0,0,91,1
62309,4,16,1,0,1,1,49,5.0,3,0,0,66,1
9802,8,7,2,0,0,2,32,4.0,6,1,0,80,1
4938,7,7,1,1,0,1,38,4.0,9,1,0,48,1
76215,7,22,1,0,1,1,27,5.0,2,1,0,95,1
70794,7,7,2,1,1,1,46,4.0,3,1,0,56,1
78102,5,2,2,0,0,1,47,4.0,18,1,0,68,1
46781,7,13,2,1,0,1,37,5.0,9,0,0,63,1
45791,8,15,1,1,1,1,34,4.0,5,1,0,82,1
48099,0,7,1,1,1,1,32,4.0,2,1,0,85,1
38379,8,22,1,1,0,1,29,5.0,2,0,0,88,1
72272,4,23,1,0,1,1,31,5.0,5,1,0,58,1
16418,0,28,2,1,1,2,30,3.0,2,1,0,83,1
11283,2,14,1,1,1,1,28,4.0,5,1,0,48,1
67589,2,17,1,0,1,1,26,5.0,3,1,0,44,1
45260,5,7,2,0,1,1,35,3.0,7,1,0,73,1
7883,6,22,1,1,0,1,28,3.0,6,1,0,87,1
55921,7,28,1,1,1,1,30,5.0,5,1,0,49,1
58581,4,15,2,0,0,1,42,4.0,17,1,0,55,1
45475,5,2,1,0,0,1,33,5.0,4,0,0,81,1
52245,4,2,2,1,0,1,38,5.0,11,0,0,69,1
25504,4,7,1,1,0,1,36,5.0,9,0,0,69,1
17528,4,13,2,1,0,1,33,3.0,6,0,0,72,1
45864,8,7,1,0,0,1,30,5.0,9,0,1,82,1
298,1,30,1,0,1,1,28,5.0,4,1,1,96,1
59026,8,2,2,1,1,1,50,3.0,20,1,0,80,1
60213,7,2,2,1,0,1,50,4.0,11,1,0,99,1
62489,5,2,2,1,0,1,59,5.0,7,0,0,81,1
46257,8,2,1,0,1,1,44,5.0,13,1,0,80,1
60973,4,19,1,1,1,2,34,3.0,7,1,0,63,1
69233,7,7,1,1,0,1,26,4.0,3,1,0,67,1
57211,7,2,1,1,0,1,50,5.0,9,0,0,62,1
1364,7,3,1,1,1,1,29,5.0,4,1,0,51,1
36084,3,22,1,1,2,1,29,3.0,4,1,0,92,1
271,5,2,0,0,0,1,25,5.0,2,1,0,69,1
53126,0,3,1,1,1,1,29,5.0,3,1,0,86,1
55858,4,19,1,1,0,2,32,5.0,4,1,0,60,1
27429,4,15,2,1,0,1,37,5.0,3,0,0,73,1
5727,0,2,2,1,0,2,59,5.0,18,1,0,90,1
42479,7,17,1,1,1,1,26,,1,1,0,49,1
37613,6,2,1,0,0,1,34,3.0,9,0,0,86,1
6981,4,22,1,0,2,1,35,3.0,8,1,0,61,1
10348,4,2,1,1,1,1,30,3.0,7,0,0,70,1
22927,7,7,1,1,1,1,37,3.0,9,0,0,63,1
63751,4,4,1,0,1,1,46,4.0,13,1,0,57,1
14622,7,2,2,1,0,1,47,3.0,9,1,0,49,1
13717,5,7,2,0,0,1,46,5.0,7,0,0,81,1
77521,4,4,1,1,0,1,31,5.0,9,1,0,87,1
28388,7,7,1,1,1,1,28,5.0,2,0,0,60,1
71776,7,2,1,1,2,1,32,5.0,6,0,0,63,1
39787,4,14,0,1,0,1,22,,1,1,0,58,1
67949,5,17,1,0,0,1,31,5.0,5,1,0,71,1
36390,0,20,2,1,1,2,38,5.0,5,1,0,86,1
33386,7,4,1,1,0,1,30,3.0,3,0,0,62,1
46454,8,31,1,0,1,1,29,4.0,3,1,1,95,1
66074,5,11,1,0,1,1,36,3.0,9,1,0,71,1
10481,2,14,1,1,0,1,25,5.0,3,0,0,59,1
30883,7,22,1,0,1,1,26,,1,1,0,52,1
72168,7,23,1,1,0,1,34,5.0,7,1,0,54,1
56384,2,2,1,1,1,1,35,3.0,7,1,0,51,1
64252,4,22,1,1,0,2,31,5.0,3,0,0,70,1
61751,7,13,1,1,1,1,33,3.0,8,1,0,50,1
54552,7,4,1,0,0,1,37,5.0,4,0,1,64,1
27872,7,16,1,1,1,1,29,3.0,3,1,0,52,1
34699,1,8,1,1,0,1,31,3.0,7,1,0,57,1
29663,7,22,1,1,2,1,27,1.0,2,0,0,58,1
32952,0,22,1,1,1,1,37,3.0,3,1,0,85,1
66291,4,22,1,0,1,1,28,5.0,4,1,0,56,1
43491,4,22,1,0,1,3,29,5.0,6,1,0,60,1
75241,5,23,2,0,1,1,35,5.0,8,1,0,72,1
4083,7,13,1,1,1,1,34,5.0,9,0,0,64,1
34825,0,28,1,1,1,2,39,5.0,4,1,0,83,1
11603,5,8,1,0,0,1,31,5.0,7,1,0,70,1
18466,1,27,1,1,1,1,27,3.0,4,0,0,71,1
63812,2,28,1,0,0,1,29,5.0,2,0,1,67,1
2936,7,28,1,1,0,1,37,3.0,7,1,1,88,1
6948,8,2,1,0,1,2,34,3.0,3,1,0,75,1
57903,8,7,1,0,1,1,32,5.0,3,1,0,74,1
21407,5,21,1,1,0,2,40,3.0,6,1,0,73,1
15221,7,27,1,1,1,1,33,4.0,6,1,0,60,1
72081,7,4,2,1,1,1,32,3.0,6,0,0,67,1
53242,0,22,1,1,1,1,36,1.0,6,1,0,84,1
8336,5,2,2,0,0,1,30,3.0,8,1,0,71,1
73461,5,2,2,0,1,1,50,5.0,8,1,0,63,1
2290,4,7,1,0,0,1,33,5.0,7,1,0,65,1
